timestamp,raw,ma,ema,kalman_simple,kalman_pv,ekf,ukf
2025-08-04T11:52:07.477891,-0.101,-0.099,0.178,-0.088,-35.677,-2.072,-0.088
2025-08-04T11:52:07.989701,-0.118,-0.102,0.119,-0.096,-38.239,-1.824,-0.096
2025-08-04T11:52:08.501926,-0.115,-0.104,0.072,-0.101,-40.49,-1.605,-0.101
2025-08-04T11:52:09.014328,-0.128,-0.108,0.032,-0.109,-42.446,-1.416,-0.109
2025-08-04T11:52:09.525816,-0.12,-0.114,0.002,-0.112,-44.124,-1.248,-0.112
2025-08-04T11:52:10.037659,-0.113,-0.115,-0.021,-0.112,-45.539,-1.099,-0.112
2025-08-04T11:52:10.549850,-0.113,-0.115,-0.04,-0.112,-46.709,-0.969,-0.112
2025-08-04T11:52:11.061733,-0.104,-0.113,-0.052,-0.11,-47.646,-0.852,-0.11
2025-08-04T11:52:11.573971,-0.116,-0.114,-0.065,-0.112,-48.368,-0.755,-0.112
2025-08-04T11:52:12.086481,-0.126,-0.115,-0.077,-0.116,-48.889,-0.674,-0.116
2025-08-04T11:52:12.601780,-0.112,-0.117,-0.084,-0.115,-49.221,-0.598,-0.115
2025-08-04T11:52:13.114599,-0.105,-0.115,-0.088,-0.112,-49.378,-0.53,-0.112
2025-08-04T11:52:13.626001,-0.113,-0.115,-0.093,-0.112,-49.374,-0.474,-0.112
2025-08-04T11:52:14.138151,-0.118,-0.114,-0.098,-0.114,-49.221,-0.427,-0.114
2025-08-04T11:52:14.649890,-0.133,-0.115,-0.105,-0.119,-48.931,-0.393,-0.119
2025-08-04T11:52:15.162233,-0.104,-0.114,-0.105,-0.115,-48.513,-0.355,-0.115
2025-08-04T11:52:15.673912,-0.118,-0.115,-0.108,-0.116,-47.981,-0.328,-0.116
2025-08-04T11:52:16.186070,-0.103,-0.115,-0.107,-0.112,-47.343,-0.299,-0.112
2025-08-04T11:52:16.697766,-0.129,-0.116,-0.111,-0.117,-46.612,-0.282,-0.117
2025-08-04T11:52:17.209706,-0.122,-0.116,-0.113,-0.118,-45.796,-0.265,-0.118
2025-08-04T11:52:17.721753,-0.12,-0.117,-0.115,-0.119,-44.902,-0.248,-0.119
2025-08-04T11:52:18.234490,-0.124,-0.118,-0.117,-0.12,-43.941,-0.235,-0.12
2025-08-04T11:52:18.750406,-0.131,-0.12,-0.119,-0.123,-42.922,-0.225,-0.123
2025-08-04T11:52:19.262184,-0.12,-0.12,-0.12,-0.122,-41.849,-0.212,-0.122
2025-08-04T11:52:19.773738,-0.098,-0.117,-0.115,-0.116,-40.729,-0.193,-0.116
2025-08-04T11:52:20.285912,-0.11,-0.118,-0.114,-0.114,-39.573,-0.182,-0.114
2025-08-04T11:52:20.798641,-0.118,-0.117,-0.115,-0.115,-38.386,-0.175,-0.115
